damaged,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
doorways,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
claustrophobic,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
establishment,-9.884049858643653,-9.100190628475195,-8.706573112577638,-7.861127685760824
carpeting,-9.884049858643653,-9.79333780903514,-8.994255185029418,-8.959739974428933
indespirate,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
loyal,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
lodging,-9.884049858643653,-8.694725520367031,-8.994255185029418,-9.365205082537098
deteriorates,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
changes,-9.884049858643653,-9.79333780903514,-8.994255185029418,-8.959739974428933
cooling,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
systems,-9.884049858643653,-9.100190628475195,-9.399720293137584,-10.058352263097044
skyrocketed,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
minimum,-9.884049858643653,-9.79333780903514,-8.706573112577638,-8.959739974428933
structure,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
spitting,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
personally,-9.884049858643653,-8.001578339807086,-8.994255185029418,-10.058352263097044
original,-9.884049858643653,-9.79333780903514,-8.483429561263428,-8.959739974428933
overflowed,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
creating,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.959739974428933
unsanitary,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
flood,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
face,-9.884049858643653,-8.694725520367031,-8.013425932017693,-8.959739974428933
darker,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
mattresses,-9.884049858643653,-9.100190628475195,-8.146957324642216,-10.058352263097044
softer,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
payment,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.959739974428933
differed,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
van,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
recompense,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
groupon,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
hidden,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
treasures,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
layed,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
lifted,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
distubing,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
spotting,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
immediatly,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
stain,-9.884049858643653,-9.79333780903514,-8.706573112577638,-8.266592793868988
denied,-9.884049858643653,-9.100190628475195,-8.994255185029418,-10.058352263097044
eagerly,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
fronk,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
refund,-9.884049858643653,-9.79333780903514,-8.706573112577638,-7.660456990298673
dissapointed,-9.884049858643653,-9.100190628475195,-9.399720293137584,-8.672057901977153
sleepless,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
broke,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
acne,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
skin,-9.884049858643653,-9.100190628475195,-8.706573112577638,-10.058352263097044
dirtyy,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
reputatuion,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
unfortunitly,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
disspointed,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
ben,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
handed,-9.884049858643653,-9.79333780903514,-8.994255185029418,-9.365205082537098
african,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
slim,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
radiating,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
hostility,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
needless,-9.884049858643653,-9.100190628475195,-8.301108004469473,-7.493402905635507
unwelcome,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
utter,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
disdain,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
rudeness,-9.884049858643653,-9.79333780903514,-8.994255185029418,-8.672057901977153
interact,-9.884049858643653,-9.100190628475195,-9.399720293137584,-10.058352263097044
manners,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
happening,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.959739974428933
demeanor,-9.884049858643653,-9.100190628475195,-9.399720293137584,-9.365205082537098
computer,-9.884049858643653,-9.79333780903514,-8.301108004469473,-7.350302061994833
constantly,-9.884049858643653,-9.79333780903514,-8.483429561263428,-7.978910721417208
literature,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
menus,-9.884049858643653,-9.100190628475195,-9.399720293137584,-9.365205082537098
absolute,-9.884049858643653,-9.100190628475195,-9.399720293137584,-8.672057901977153
sore,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
lumpy,-9.884049858643653,-9.79333780903514,-8.994255185029418,-8.959739974428933
futon,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
shocked,-9.884049858643653,-8.694725520367031,-8.146957324642216,-8.959739974428933
fear,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
burden,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
bummer,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
undergoing,-9.884049858643653,-9.79333780903514,-8.483429561263428,-9.365205082537098
renamed,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
dimly,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
shock,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
entered,-9.884049858643653,-8.40704344791525,-8.483429561263428,-7.978910721417208
consideration,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
mere,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
nigh,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
stands,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
height,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
color,-9.884049858643653,-8.694725520367031,-8.706573112577638,-8.959739974428933
decoration,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
blocked,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
dangerous,-9.884049858643653,-9.79333780903514,-8.994255185029418,-9.365205082537098
mounted,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
channel,-9.884049858643653,-9.79333780903514,-8.994255185029418,-8.448914350662942
step,-9.884049858643653,-8.18389989660104,-8.994255185029418,-8.672057901977153
repeat,-9.884049858643653,-9.79333780903514,-8.994255185029418,-9.365205082537098
disbelief,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
sticky,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
pop,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
boombox,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
hiring,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
marketing,-9.884049858643653,-9.100190628475195,-9.399720293137584,-9.365205082537098
fails,-9.884049858643653,-9.79333780903514,-8.706573112577638,-10.058352263097044
ranks,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
practices,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
steven,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
tyler,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
cocktails,-9.884049858643653,-9.100190628475195,-9.399720293137584,-10.058352263097044
drafty,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
horrendous,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
copy,-9.884049858643653,-9.79333780903514,-8.994255185029418,-9.365205082537098
tripstarr,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
extensively,-9.884049858643653,-9.79333780903514,-8.706573112577638,-10.058352263097044
america,-9.884049858643653,-9.100190628475195,-9.399720293137584,-9.365205082537098
inept,-9.884049858643653,-9.79333780903514,-8.994255185029418,-8.959739974428933
halls,-9.884049858643653,-9.100190628475195,-8.994255185029418,-9.365205082537098
endure,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
cares,-9.884049858643653,-9.100190628475195,-9.399720293137584,-9.365205082537098
inner,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
entering,-9.884049858643653,-9.100190628475195,-8.994255185029418,-8.448914350662942
marilyn,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
manson,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
portrait,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
halfway,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
theming,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
wonder,-9.884049858643653,-9.100190628475195,-8.706573112577638,-8.959739974428933
unsuspecting,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
frienly,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
gino,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
month,-9.884049858643653,-8.694725520367031,-8.706573112577638,-8.266592793868988
awake,-9.884049858643653,-9.79333780903514,-8.483429561263428,-8.672057901977153
recall,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
demonstrated,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
slightest,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
frustration,-9.884049858643653,-9.100190628475195,-9.399720293137584,-10.058352263097044
holding,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.959739974428933
surfaced,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
witnessing,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
donna,-9.884049858643653,-9.79333780903514,-8.706573112577638,-10.058352263097044
initiative,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
matched,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.959739974428933
pettiness,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
remainder,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.959739974428933
acknowledged,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.672057901977153
separately,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
assume,-9.884049858643653,-9.79333780903514,-8.706573112577638,-8.959739974428933
bye,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
phony,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
uppity,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
convey,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
extent,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
insulting,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
obtuse,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
recognize,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
statistical,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
outlier,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
consistent,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
reliable,-9.884049858643653,-9.100190628475195,-9.399720293137584,-10.058352263097044
handedly,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
scary,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
scaffolding,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
minuets,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
filthy,-9.884049858643653,-9.100190628475195,-8.013425932017693,-7.978910721417208
trays,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
drip,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.266592793868988
nightclub,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
shortcomings,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
chatting,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
miserable,-9.884049858643653,-9.79333780903514,-8.994255185029418,-8.448914350662942
understaffed,-9.884049858643653,-9.79333780903514,-8.706573112577638,-8.959739974428933
report,-9.884049858643653,-9.100190628475195,-8.706573112577638,-8.672057901977153
desired,-9.884049858643653,-9.100190628475195,-8.994255185029418,-8.448914350662942
console,-9.884049858643653,-9.79333780903514,-8.994255185029418,-10.058352263097044
concentrates,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
conferences,-9.884049858643653,-9.79333780903514,-8.706573112577638,-9.365205082537098
odds,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
lug,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
rang,-9.884049858643653,-9.79333780903514,-9.399720293137584,-8.959739974428933
stage,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
lap,-9.884049858643653,-9.100190628475195,-9.399720293137584,-10.058352263097044
behavior,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
abysmal,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
unannounced,-9.884049858643653,-9.79333780903514,-9.399720293137584,-10.058352263097044
realizing,-9.884049858643653,-9.79333780903514,-9.399720293137584,-9.365205082537098
